"age","currentCreditScore","gender","totalCustomerTimeWithUs","numProducts","hasCreditCard","income","currentBalance","education","dependents","originalCreditScore","hasPersonalLoanAccount","mobileOrLandline","paperless","RBArateNow","RBArateAtOrigination","originalHPI","currentHPI","originalLTV","currentLTV","originalTimeToMaturity","originalInterestRate","currentInterestRate","principle","investmentProperty","firstHomeBuyer","timeSinceOrigination","monthlyMinimum","offsetAccountSize","maxMonthsLateInARow","averageRepaymentRatio","numberOfMissedPayments","externalRefinance","originationChannel","inbound_calls","outbound_calls","avg_dur_inbound","avg_dur_outbound","inbound_emails","outbound_emails","inbound_texts","outbound_texts","website_views","pricing_views","numberStatementsPrintedRecently","pri_contact_meth","lendureTenure","lenderLoanComposition","lenderImpliedChurnChance","churn"
80,624,"Male",3,1,1,65801.44,401646.710109265,1,0,1140.42323427508,0,1,1,6.75,9.75,230,50.6529591537548,194.070221253377,163.32872427155,42,9.97468455508351,10.1780457692221,4428607,0,0,1,38101.9752471366,0,2,1.16264129104093,3,TRUE,0,0,3,3,4,1,3,2,1,1,1,0,1,5.25299316506763,0.229777848247245,-1.68329822539988,0
35,649,"Female",4,1,1,192486.24,456220.058147744,7,0,893.057820994832,0,0,0,6.75,6.25,226.581394266421,193.365903058537,13.721191431291,16.734443064141,27,6.35478611569852,9.59514833777212,7145114,1,0,5,61814.1124969572,0,0,0.771176758455113,0,TRUE,0,0,0,1,1,1,0,2,0,2,0,1,1,6.48390336995901,0.201447151879187,-2.58773847840131,0
48,732,"Female",4,1,1,120852.85,567956.656605949,6,0,721.784933057123,0,0,0,5.25,9,165.942785292707,179.388713728664,66.0370915865126,233.412591000624,33,9.40998033969663,8.12562439660542,1158940,0,0,1,8429.97722205686,0,3,0.940114901447669,3,TRUE,0,0,3,4,4,2,4,0,4,2,0,1,1,5.02811474776417,0.0656237162385935,-5.13793012611784,0
36,664,"Female",0,1,1,146191.82,274088.606954311,9,0,389.291495021521,0,0,0,1.75,4.5,230,223.882664243553,185.519753213796,265.020916338514,34,4.21007569134235,4.68677733954974,3205757,0,0,4,15726.2608011904,0,2,1.19369690041058,2,TRUE,0,2,0,4,5,0,0,2,1,2,1,0,0,5.95315117210136,0.047582130280617,4.11987681565971,1
43,789,"Male",8,2,0,148412.24,492501.125429287,4,0,927.542822682697,1,0,0,6.75,5.5,230,179.899335084746,50.3253269972355,63.5560459984416,30,5.80782656301744,10.243255072739,3958615,0,0,5,35453.3531392288,0,1,1.25971994916908,2,TRUE,0,1,0,2,0,0,3,0,0,1,2,2,0,4.13301733090155,0.0852016687078737,-3.24533276209618,0
33,680,"Male",10,1,1,164119.35,761111.070904508,8,0,697.719654937038,0,0,0,10,4.5,143.724806168178,110.140168270785,44.7288541705132,0,38,4.81760294595733,12.7879868794698,113798,1,1,7,1222.43279664302,465185.79658585,1,1.17711221408099,1,TRUE,1,0,1,2,2,0,0,1,1,5,0,0,2,7.45236891509714,0.117248596833879,0.0861528469158738,0
37,701,"Male",1,2,1,163457.55,368894.002099277,5,0,617.428485263367,1,0,0,4,5.25,230,123.579345817371,8.77420215211509,176.000049302984,37,5.55255199200474,7.38123974297196,1191629,1,0,1,7845.15708090728,0,2,1.10142378672026,2,TRUE,0,1,2,1,0,0,0,1,1,1,2,0,1,5.82148184876195,0.274469081475454,3.76109966453452,1
25,684,"Female",1,2,0,144978.47,496929.160983917,2,1,317.692835908469,1,0,0,3.5,3.75,195.365445909132,187.943795836275,58.2881201989744,149.679448549572,32,3.49904385535046,6.84576867730357,3955592,0,1,3,25427.5831096037,0,1,0.758199314260855,1,TRUE,1,0,1,5,3,1,0,2,2,1,0,0,2,6.20365738189804,0.173865585074096,0.265169829872158,0
52,586,"Female",6,1,1,67288.89,468362.683628209,7,0,699.508922857146,0,1,1,10,6.75,80.0703015231273,128.201113645363,81.3810697744248,8.28437523491378,35,6.95479071279988,13.2398367880378,2893956,0,0,3,32251.0043866002,0,1,1.28576734652743,1,TRUE,0,0,2,1,1,2,0,0,0,1,1,2,0,4.98224808142086,0.30782151105378,0.577764719134732,0
25,522,"Female",5,2,1,103269,411908.571030902,4,1,889.499665350264,1,0,0,4,3.5,230,185.679693866569,83.5787718981335,11.9394568584105,34,3.3272848285269,6.52461189497262,2897460,0,1,3,17690.0377949727,51655.6991595305,1,1.0706390382722,2,TRUE,1,2,2,5,0,0,5,0,1,0,3,0,0,4.92283097777465,0.0602951534659366,0.207947324184493,0
27,739,"Female",8,1,1,106969.98,652891.429827263,9,1,264.987467591346,0,0,0,9.75,9.75,167.035083930404,328.87026799249,98.8884223482588,187.94799045706,34,10.1182221621275,13.1238126198296,6089733,0,1,5,67397.1343513067,0,0,0.835201078280807,0,TRUE,1,1,0,0,1,1,0,1,1,3,2,1,0,5.13566680642609,0.339001005266024,-0.350507600279582,1
18,835,"Male",2,1,1,117632.63,275892.858516655,10,0,722.569449650357,0,0,0,4.75,1.75,230,147.929937069909,0,133.629021371458,28,1.3951879593078,7.88006184925325,3572343,0,1,5,26384.3679076318,0,0,0.89051550407894,0,TRUE,1,0,0,1,3,0,0,1,1,2,1,2,0,5.33276659225095,0.249098452615921,-4.27902221695758,0
29,790,"Male",3,2,1,189777.66,524801.610511102,10,1,582.867220112919,1,0,0,7.5,7.25,230,235.954739960348,19.1714115246573,143.318039444369,28,7.06969786039554,10.6514596724883,3152517,1,1,10,29496.843799564,265466.956779953,1,1.14209528737701,1,TRUE,1,1,4,1,2,0,0,2,0,1,0,0,2,4.52357364382979,0.0291302943368718,-1.89895065828671,0
48,671,"Female",6,1,0,66032.65,543812.046291958,10,0,1015.38095025708,1,0,0,2.5,6,230,193.598894144768,37.0399748273398,0,36,6.40500457002781,5.5552465331275,7417005,0,0,1,39739.7437238106,0,4,0.816590631380677,4,TRUE,0,1,5,2,0,2,2,1,2,3,2,2,1,5.77500127809408,0.133445361896469,2.34287501417143,0
44,560,"Female",5,1,1,98661.27,539300.198295451,5,0,849.893247965461,0,0,0,4.5,9.25,215.596059485339,141.050688276958,26.8883444726923,56.5791834052532,33,9.44558979012072,7.80566570861265,11363208,0,0,4,80056.8621942461,0,0,0.891585114132613,0,TRUE,0,2,0,1,1,0,0,2,2,2,2,2,0,4.59424400410497,0.160061793823976,0.633771993593385,0
28,651,"Male",10,1,1,74687.37,603244.858731885,3,1,852.378778531131,0,0,0,5.75,7.5,172.483350213875,238.170009581078,121.535744541153,96.1745732615042,34,7.6518564731814,8.85382746858522,2276003,0,1,1,17673.3454699212,0,0,0.890412784274668,0,TRUE,1,0,0,3,3,2,0,2,0,1,1,2,1,5.35650018198051,0.361844417443575,0.419947646373697,1
69,682,"Male",6,2,0,149604.18,337046.951536845,10,0,646.437529291114,1,1,1,2.75,6.5,204.15996316805,219.448590595932,145.292475797209,0,43,6.94183392240666,5.60450484626926,7806299,0,0,1,40078.876265045,0,1,0.772876666532829,1,TRUE,0,1,0,1,4,0,2,1,3,1,1,2,2,5.27930155772097,0.238917197121147,-6.80348695538981,0
41,808,"Male",0,1,1,79888.78,403344.570732167,6,0,902.616279207061,0,0,0,3,3,230,126.962053123835,29.9383964211267,145.281147329004,34,3.20012949220836,6.05553510203026,3966329,0,0,8,22960.0318860385,0,1,0.897725094854832,2,TRUE,0,1,0,2,4,0,2,1,2,0,1,2,2,5.52972691935963,0,1.42839454014741,1
26,644,"Male",8,2,1,138775.69,346829.639565871,10,1,387.063590863035,1,0,0,6.5,2.25,187.3079982142,257.158584015012,2.69577384287485,109.423449422619,34,2.053648004774,9.7470476848539,2506036,0,1,1,21134.4057628368,0,3,0.801969279721379,7,TRUE,1,0,5,3,3,2,11,2,2,1,2,0,2,7.28020328218052,0.155609956642337,-4.93734556480363,1
29,688,"Male",1,2,1,154695.57,485348.966946735,8,1,774.487851135178,1,0,0,3.75,5,132.840021755517,143.063571652407,25.9580153245264,104.964431965204,29,5.04627319448628,7.02915320894681,3630967,1,1,6,24475.2760828292,0,1,0.989573413413018,1,TRUE,1,0,0,3,2,0,0,1,1,1,0,1,1,4.63196465652841,0.153849943334295,-3.11834580541457,0
26,617,"Female",2,2,0,168834.38,663338.630534829,2,1,791.168575935524,1,0,0,1.5,4.25,187.673993939868,197.527497616617,88.2520529621762,152.933935056217,40,4.27481033536606,4.55678763287142,247809,1,1,6,1123.11920656223,379040.780920056,0,0.811241963785142,0,TRUE,1,3,0,0,0,1,0,2,0,4,0,2,0,4.60649376559667,0.00795099836505689,4.19534033164391,1
33,738,"Male",4,1,1,105817.63,428678.846103921,8,0,703.822962359935,0,0,0,9.75,10,230,183.748741827619,25.7770618480466,0,36,9.52540257200599,12.273750427179,2716931,0,1,23,28135.8923968535,0,0,1.00151849868707,0,TRUE,1,1,0,1,1,0,0,0,3,1,1,0,2,5.59220847886835,0.132269973318221,1.32446386836038,0
45,663,"Male",5,1,1,48682.1,534242.420336713,4,0,419.115080170776,0,0,0,7.25,8.5,230,171.252723578278,11.917176065364,56.2145343656531,29,8.66772262193263,10.5830710818991,2658721,0,0,1,24606.6562886674,503802.757930767,2,1.05298155229539,3,TRUE,0,1,1,2,4,1,4,0,0,1,1,0,0,4.80352445724299,0.138201157555665,-2.75427372564348,0
48,515,"Male",5,1,0,147955.91,527165.602856425,7,0,656.109806098522,1,0,0,6,6.25,200.853517346176,196.773005073169,27.6822124523062,0,31,6.27796971704811,9.24516224768013,32669,0,0,3,267.062592447407,0,0,0.920047719450668,0,TRUE,0,1,0,2,1,2,0,0,0,1,0,0,2,5.17153587025974,0.0356917857804718,1.15938342753617,0
28,845,"Female",9,2,1,56185.98,404447.423143059,7,1,295.223499944657,1,0,0,2.25,2.25,179.291976126419,188.397810143824,50.2302677345501,189.482245208683,23,1.76954925339669,4.88523748121224,2816568,0,1,9,17008.5373314419,0,1,1.03405026248656,1,TRUE,1,0,1,1,0,0,1,0,0,2,1,2,2,5.83640383990806,0.261434105435771,0.1365876332422,0
38,639,"Male",9,1,1,81861.1,495804.245706914,6,0,944.403985165484,0,0,0,2.5,8.75,230,215.839019661925,55.9455772290717,0,29,8.86885798838921,5.86593826394528,463340,0,0,2,2773.06273582154,0,0,0.709846911206841,0,TRUE,0,0,0,4,0,0,0,1,0,0,3,2,2,8.05661514737968,0.362117435469851,2.63761940506982,1
32,557,"Female",3,1,1,69826.8,508070.767975465,10,0,572.804383437469,0,0,0,5.25,7.75,124.956268444502,123.474530561111,55.7972181021925,93.8059784712685,41,7.43128533754498,8.38087537256069,5421837,0,1,2,39141.4772103196,0,1,1.0474142965395,2,TRUE,1,0,6,4,0,1,2,2,1,0,0,2,0,6.20012499375497,0.144701254377291,-2.57810838786498,0
37,543,"Male",8,2,1,118059.19,427557.489829947,4,0,1030.10968279217,1,0,0,4.75,9.25,230,195.576608120214,129.930320165056,163.37749649309,33,8.82079550903291,7.55074396496639,2084825,0,0,5,14312.1505326551,15649.4114626491,2,1.1606497134082,3,TRUE,0,0,4,2,3,0,1,1,0,0,0,1,0,5.63608431669446,0.184422460465485,8.13808163272888,0
44,585,"Male",7,1,1,112333.22,487315.719641981,6,0,1200.90381882467,0,0,0,7.5,2.75,230,168.500433479444,237.812832475371,0,30,2.54490470164455,10.3869753808249,1524372,0,0,2,13815.3825939645,0,0,1.06221600985155,0,TRUE,0,0,0,4,0,0,0,2,1,0,1,0,0,6.1868772490219,0.124371894635853,-0.6123810642476,0
27,610,"Female",2,2,1,14546.76,502699.227726223,6,1,616.969548526511,1,0,0,6.5,7.25,230,205.806905222077,23.1572302032835,191.048670653608,24,7.63518197904341,9.17472046217881,323760,0,1,1,2786.03626668825,0,0,1.02507532415912,0,TRUE,1,1,0,4,5,0,0,0,0,1,1,0,0,8.00035584002195,0.132035769045664,0.539871934293858,0
18,727,"Female",2,2,1,126172.11,340443.192723985,8,0,418.633048316322,1,0,0,2.75,9,221.12496513543,200.33887610273,69.5444832526484,118.532306958362,33,8.60125433118083,6.18284712638706,3144547,0,1,3,18637.1419582104,0,1,0.831528722029179,1,TRUE,1,3,1,3,5,1,2,0,1,1,1,0,2,6.92733505609162,0.237454515888272,-0.00196163538533325,1
40,540,"Female",8,2,1,3560,505763.860380602,4,0,494.693273266808,1,0,0,3,1.75,196.01941169917,248.350850970122,114.857363431526,30.2106093693823,39,1.46432793606073,5.80675814906135,1495147,0,0,7,8078.67435363817,0,1,0.706406089104712,1,TRUE,0,0,2,2,1,1,1,2,1,0,0,1,1,6.05538589609355,0.342960640537366,-5.98194496625984,0
35,418,"Male",7,2,1,88878.15,370673.009554474,1,0,857.107346186717,1,0,0,9,6,230,160.115451052273,66.1735748756625,0,30,5.64436126477085,11.8817671115976,780727,0,0,6,7959.67297194664,339433.61078776,2,0.769477282464504,5,TRUE,0,0,7,4,4,3,4,1,2,3,2,1,2,5.67678365645693,0.0880786432680594,4.62326296961881,1
32,660,"Female",0,1,1,84605,367925.07909543,4,0,798.493556070147,0,0,0,2.75,6.75,230,163.373544823644,36.031475937114,17.0731967826373,36,6.29518961743452,5.63105126470327,1594236,0,1,20,8621.99083797008,0,2,1.17279824395664,2,TRUE,1,2,4,1,2,2,0,1,0,0,0,2,2,4.37087940142539,0.189000630311845,-5.75975190708516,0
38,850,"Male",5,1,1,78268.61,435507.234891499,9,0,881.478908535808,0,0,0,9,3,230,234.910195431622,33.050406154377,141.270578943331,43,3.19139894889668,11.5568532175384,2281631,0,0,6,22131.1732501057,82151.2216028842,3,0.829791257437319,4,TRUE,0,0,4,2,2,0,2,1,0,1,1,3,1,6.28148687210081,0.329402883122704,1.76132911863488,1
46,618,"Female",6,1,1,120668.46,603577.243410893,0,0,954.185794205517,0,0,0,8.75,8.5,214.175468793599,181.310586838071,12.819966223795,0,30,8.49489140533842,11.3095460811164,2679450,0,0,2,26145.6936323634,121783.494658812,3,0.815150602953508,5,TRUE,0,0,7,1,1,1,7,3,0,0,1,0,0,5.95834947707743,0.177524871000433,-5.13417474384259,0
18,642,"Male",5,2,0,10063.75,656279.105275339,6,0,710.57127612704,1,0,0,3.25,7.25,216.034288489256,221.470623311188,88.146908523212,196.319852957915,30,7.63889757124707,6.6057831288781,4586447,0,1,8,29309.2695649143,0,1,1.24955506599508,1,TRUE,1,0,0,1,1,1,3,2,2,1,0,2,0,5.16017088125114,0.177874229167024,-5.62305848006589,0
40,850,"Female",9,1,1,163989.66,394517.910015247,5,0,539.808216234704,0,0,0,9.5,4,230,97.1516595832608,116.188874941801,163.898911670277,31,4.22058649361134,12.6153003247455,4559948,1,0,1,48937.8153015631,105250.439731582,1,1.05140177812427,1,TRUE,0,1,3,2,4,1,0,0,0,2,0,2,2,5.90148995989482,0.33194559254504,6.34163228563062,1
34,739,"Male",9,1,1,60584.33,695212.877765213,0,0,472.392337239697,0,0,0,2.25,10,192.270706334962,227.078740707621,0,93.4981741822439,40,10.327280177502,5.49902266007848,1051237,0,1,2,5421.26899122755,0,1,1.24329480272718,1,TRUE,1,2,2,2,2,0,2,2,0,2,3,0,2,5.14301055171552,0.355618371692301,-4.79007520218277,0
41,508,"Female",5,2,1,94170.84,483785.619874169,5,0,736.641102183229,1,0,0,3.5,5.25,230,141.215051948609,38.7248877256713,153.477682203977,32,5.35810666158795,6.02015197719447,335346,0,0,2,1970.8272854346,0,1,1.00808152467944,1,TRUE,0,1,3,1,4,2,0,0,1,1,2,1,1,8.2893315553001,0.318741298703931,-1.63271100035518,0
41,667,"Male",6,2,0,167181.77,453185.032574017,5,0,515.944220975417,1,0,0,5.75,8.25,186.726192681841,213.510889975364,0,64.7484839458524,40,8.16852147993632,9.24084455776028,2927069,1,0,2,23122.4390444119,0,1,0.70529083092697,1,TRUE,0,2,0,5,2,1,3,0,1,1,1,0,0,4.98653017161603,0.151722122686696,-2.55365490842889,0
60,741,"Female",5,1,1,38914.51,618806.450212812,6,0,550.572049894421,0,1,1,6.75,4.75,184.940679733899,142.119282911167,96.0507961328908,32.8257179852355,38,5.10870310943574,10.1819008928724,2026335,0,0,16,17566.040654456,142557.935376019,1,1.04309798981994,1,TRUE,0,3,0,3,3,0,0,0,1,1,2,0,0,5.79148490697921,0.306286254702327,-2.41956793891076,0
29,592,"Male",7,2,1,91196.67,613141.89784666,10,1,780.328298318476,1,0,0,5.25,4.75,184.06343251471,178.695896482617,148.010287096055,146.405095664881,38,5.13195731467567,8.17990515753627,6343051,0,1,4,45282.3536329186,0,0,0.855186716793105,0,TRUE,1,0,0,2,2,2,0,0,1,0,1,1,1,7.71208313917111,0.228320424611979,3.95566563865957,1
45,651,"Female",6,1,1,85869.89,364055.603633711,4,0,907.529401520016,0,0,0,7,8,200.446380041256,245.983522862842,37.9170190646968,95.3143091406876,27,8.42127507110126,9.67495841044001,4837876,0,0,1,42128.7438143911,0,1,0.838027604389936,1,TRUE,0,1,0,2,2,0,0,1,1,0,3,1,0,6.81385312107172,0.167923330546312,8.78875275304227,1
52,773,"Male",2,2,1,57337.79,631219.904170762,8,0,640.269330884778,1,0,0,9.25,2.75,213.076188047157,187.704219359364,49.7462885062909,240.365657702257,36,2.34237953159027,12.1541059517767,839650,0,0,8,8615.13820783974,532165.304927118,1,1.11176233887672,1,TRUE,0,1,0,3,2,0,2,1,1,1,1,3,2,6.76017770142664,0.204723545461679,-1.04978233974116,0
41,850,"Male",8,1,1,175347.28,558694.404745282,2,0,674.06163315355,0,0,0,2.75,8.5,230,187.089271071798,5.82067691141297,6.01557210097923,32,8.249939015368,5.49908453365788,237443,1,0,4,1315.38209065442,0,0,0.996498240483925,0,TRUE,0,1,0,4,4,2,0,3,0,0,0,0,2,5.36840863611384,0.00734359496058665,7.21328519527636,1
42,550,"Female",10,1,1,63092.65,616397.926048249,3,0,712.238348961173,0,0,0,6.75,3.25,115.784010207383,280.982086142457,45.3046245456107,0,28,2.77609152719378,9.96676461445168,4186580,0,0,2,37074.1525793691,224167.79438904,0,1.05631792303175,0,TRUE,0,3,0,3,2,0,0,3,1,0,3,1,1,6.18374540139077,0.264102691242042,-1.60447304949241,1
40,783,"Male",6,2,1,109742.55,421524.502492018,10,0,470.101717396679,1,0,0,5.5,3.25,230,209.528914022902,105.786532237746,26.2632138512177,44,3.49828115524724,8.04161484586075,2092313,0,0,1,14446.1366595894,0,1,1.29298096229322,1,TRUE,0,1,0,3,2,0,1,0,0,2,4,1,2,5.82822198925583,0.228974726419523,-1.65567738896238,1
29,777,"Male",2,2,1,124489.88,556063.23136592,9,1,1008.38708137866,1,0,0,5.5,7.25,230,166.544534490792,34.0018693520979,186.658210021787,35,6.80306864855811,8.7776755169034,2021977,0,1,3,15517.0426782351,271499.015627643,1,1.02687450330704,2,TRUE,1,1,1,3,2,0,4,2,4,1,1,0,0,4.74295720801508,0.11934984494908,8.01740114236884,1
29,659,"Male",6,1,1,56971.41,599156.432662544,8,1,947.361755560414,0,0,0,9.5,3,211.008027829411,174.815569793144,124.959893288347,0,22,3.34410711866803,12.0047413916327,10241176,0,1,3,110428.298488693,0,0,1.1247879977338,0,TRUE,1,0,0,1,1,1,0,1,0,1,0,1,0,6.43544035172211,0.481606557955869,3.73301294207252,0
46,727,"Male",3,4,1,130752.01,692375.113303989,3,0,802.769479052462,1,0,0,5.5,5.25,230,256.613044490044,121.799185611049,0,27,5.0987886833027,8.20055888569914,1503783,0,0,8,11547.6218761512,198512.634678375,1,0.937423163466156,1,TRUE,0,0,1,0,0,1,1,3,0,0,0,1,2,5.50432007130708,0,0.20101560854138,0
38,603,"Male",8,1,1,191457.06,580148.888569548,6,0,933.628004122177,0,0,0,4,8.75,174.403656114438,285.337806650541,81.6381912229036,0,37,9.04280560906045,7.25822562375106,4736036,1,0,1,30760.4222507542,0,2,1.19412289625034,2,TRUE,0,0,2,2,2,0,3,1,0,0,3,0,2,6.27087380232915,0.45305178553793,0.123123459541699,0
37,644,"Male",9,2,1,96442.86,432766.06481087,0,0,183.685732264918,1,0,0,2.25,7.5,230,238.04474408929,29.8476376782051,180.089786054061,34,7.42089382652193,5.16483215615153,548496,0,0,2,2855.89379745253,405939.953808952,0,0.725819262489676,0,TRUE,0,2,0,2,1,1,0,2,1,1,0,0,2,6.09759074536042,0.205950959101704,-6.3117743459447,0
35,647,"Female",6,1,0,122584.29,392122.546535271,7,0,461.053404631629,1,0,0,1.5,9.5,198.669391963666,155.851704590989,100.464362151644,27.5618221170553,29,9.63983503356576,4.19228985277005,10274433,0,0,1,51067.187249074,0,2,0.739466910529882,2,TRUE,0,0,3,1,0,0,3,0,0,3,0,1,1,4.81528126856434,0.324904003092113,5.32048827145296,0
37,648,"Female",7,2,1,57215.85,503736.79696206,7,0,699.123727804563,1,0,0,4.75,8.25,230,250.026893383413,3.49842609201348,24.2280125105376,30,8.74631345807575,7.39038901706226,2412152,0,0,25,16685.4408927242,348174.572485484,1,1.02030163095333,1,TRUE,0,0,0,0,5,1,2,0,0,2,0,1,2,6.26025958127165,0.0163581991968614,-5.83571727226196,0
57,721,"Male",1,1,1,195940.96,493333.223598758,7,0,634.144870767673,0,1,1,7.25,6.25,204.683618083611,216.901162180331,113.714266764133,0,42,6.2990549034439,10.3509749616496,1300309,1,0,30,11366.0695469786,52281.7721743806,0,0.81686199423857,0,TRUE,0,1,0,2,0,1,0,2,1,0,0,1,2,4.17665252189327,0.212664871895415,0.34695568892754,0
29,524,"Male",7,2,1,105448.74,525916.165430515,6,1,1023.88218112497,1,0,0,9.25,7.5,153.452697605696,244.363343678824,84.6053078257045,25.8387738192529,41,7.1705617220141,12.7290906012058,556552,0,1,5,5936.69904600352,285644.307781753,1,0.875406919512898,1,TRUE,1,0,0,2,1,0,1,3,1,1,0,1,1,5.08924096887065,0.196749720780758,-6.74024848925978,0
34,626,"Female",3,2,1,37870.29,531670.835490496,4,0,203.60342001001,1,0,0,6.25,6,174.096267426715,224.139244442933,31.9026618105198,96.0327959527195,24,5.51377784996293,9.47085615620017,6176972,0,1,1,54405.0762105395,260399.165227743,0,0.840395293245092,0,TRUE,1,0,0,0,0,0,0,3,0,1,0,4,0,5.40543919469103,0.424968486697981,1.98011952221596,0
43,569,"Male",7,2,1,52534.81,576973.874766507,2,0,240.808779910457,1,0,0,1.75,7,180.928313521918,97.1960042879561,60.203391920899,52.5434080889303,35,6.97072437265888,4.85566784883849,3660587,0,0,4,18138.9488979749,278939.172603961,1,1.21263704262674,5,TRUE,0,4,3,3,3,1,7,0,2,1,2,1,1,5.84236175297303,0.0237124004924279,-3.7648419571163,0
36,578,"Male",1,2,1,141533.19,549157.152448927,5,0,549.903965454547,1,0,0,6,2.25,212.973930934856,233.574469785897,164.990545347369,26.6190600734772,30,2.10331603838131,9.3386949559208,700270,0,0,2,5806.01356155584,476755.127877917,0,1.05699746501632,0,TRUE,0,2,0,1,1,1,0,0,0,1,0,1,1,5.61160408639503,0.242647525366523,-8.79995602421426,0
40,769,"Female",9,1,1,50568.02,507430.393656619,6,0,775.257738421873,0,0,0,8.75,8.25,215.628369583119,136.906202389596,78.5763041328743,98.0816042021986,45,7.78343967115507,11.2974627492949,2621472,0,0,2,24837.5815566915,0,0,0.867928005754948,0,TRUE,0,2,0,2,1,1,0,1,0,1,2,0,0,5.09831717033101,0.196784970294725,2.66266895235915,0
31,694,"Male",4,2,1,26116.82,490107.428281911,10,1,724.365248221699,1,0,0,8.25,3,230,229.199104470387,31.2365870316553,55.7778972405303,32,3.06882563163526,10.7941292689648,341307,0,1,1,3171.93478650919,0,0,0.849929577065632,0,TRUE,1,0,0,1,2,0,0,1,0,1,0,1,2,7.00090968571061,0.14049133013831,-0.0415544639601157,0
41,664,"Female",5,1,1,152054.33,345456.93710464,6,0,663.728067794346,0,0,0,1.5,5.5,167.372133512651,188.150108195341,181.662466503828,0,41,5.09717862354591,4.14375965599902,453026,1,0,9,1915.72856828649,246966.398862824,0,0.762309069931507,0,TRUE,0,4,0,0,1,4,0,1,1,0,1,1,1,6.32949351672581,0.376570699609003,-5.57164579662436,0
38,646,"Male",7,2,1,1528.4,535510.835668694,8,0,617.702001503551,1,0,0,2.5,7.25,218.765985887807,261.319734052516,129.2507717105,4.63999872018655,38,7.56115022185259,5.20074203214608,2477211,0,0,10,12471.9107680526,0,2,1.1843417649623,3,TRUE,0,1,0,2,1,0,2,0,1,4,0,2,0,6.48871488073821,0.145396441955989,1.98473747462549,0
29,779,"Female",3,3,1,127939.26,477656.805148971,5,1,272.858011745869,1,0,0,7,9.5,208.865685824978,201.093887456146,33.3262217080303,94.0633605329978,30,9.06784556759521,9.81652561575174,1958936,0,1,4,16926.0694700911,0,0,1.13574220696464,0,TRUE,1,1,0,1,1,2,0,1,1,1,3,2,0,6.14459259357945,0.228387871784061,3.16959068557255,1
72,782,"Female",5,1,1,2605.65,385013.523412211,2,0,587.752830317938,0,1,1,5.75,8.25,230,219.583053538207,71.7797850422073,0,32,8.68880025460385,8.52023542532697,149110,0,0,6,1133.62366312771,302144.343549647,1,1.06050876635127,4,TRUE,0,1,2,0,3,1,4,1,2,0,1,1,0,6.41289737345562,0.0429723794441674,-1.5817293016384,0
34,769,"Male",7,1,0,57841.89,410044.4141532,4,0,741.267690122875,1,0,0,4.75,7,84.0616797104088,262.234910759978,64.7274149194006,136.511292893373,30,7.33093916368671,7.72151033137925,3997909,0,1,14,28562.8416679674,162483.761081885,0,1.11812425325625,0,TRUE,1,2,0,2,1,2,0,1,0,3,0,3,2,6.78073547241409,0.096372100354318,2.46982035947174,1
67,655,"Male",6,1,1,186995.17,243542.190317404,9,0,675.805494983643,0,1,1,2.25,6,224.592994236058,234.962953119288,52.0265523500358,204.733691778427,37,6.42856393149123,4.9156418342609,7870514,1,0,2,38511.1431656765,0,1,0.813688870286569,1,TRUE,0,2,0,2,5,1,0,1,2,1,0,1,1,5.71247321518394,0.0477438374169815,-4.115446822762,0
46,623,"Male",4,1,1,5549.11,524665.823694431,6,0,636.377435999471,0,0,0,2.75,2.25,204.997555468242,228.140229667161,0,19.8526184585198,35,2.03586669103242,5.7322352938354,4904375,0,0,4,27087.9684632937,469370.36075166,2,1.12212545140646,2,TRUE,0,2,1,4,2,1,0,0,2,1,3,0,2,6.90815771256542,0.172646380388865,5.54555753609681,0
39,705,"Female",8,1,1,11682.36,679868.971441898,6,0,328.232485323623,0,0,0,3,7,230,186.462426032312,123.4892669257,93.6707290538331,39,6.61565493536182,6.23503100988455,1620067,0,0,8,9234.38118803404,229247.407848208,1,1.02608953625895,2,TRUE,0,1,1,1,1,0,1,1,0,0,0,1,0,7.07079332173403,0.373207557914379,1.56620050520304,0
41,686,"Male",5,3,1,106939.34,572360.443918785,4,0,537.311302641485,1,0,0,3.5,5.25,140.305968679495,228.155035972695,91.3297188961625,154.755474519494,25,5.62382404436357,6.71110834390856,3953125,0,0,13,27215.5911005296,0,1,1.2919702897314,3,TRUE,0,0,3,1,2,1,1,0,2,0,0,2,0,4.37326654159208,0.192087879143154,4.3752320338774,1
36,678,"Male",6,2,1,53172.02,575747.79026735,3,0,696.070340287038,1,0,0,7.5,4.5,177.7721809699,167.586270430456,3.20633618277687,99.3318689299633,30,4.29056292609312,10.5592646338046,4941530,0,0,6,45421.2098100451,0,0,0.77084387675859,0,TRUE,0,0,0,1,2,1,0,2,3,1,1,1,0,7.66089864764093,0.322457352204994,-1.75308758690576,0
39,738,"Male",5,2,1,114388.98,655737.241989388,7,0,791.690679434545,1,0,0,3.25,7.75,208.29847130098,90.4032516808766,0,35.6009518700982,26,7.42218698654324,6.00121042109095,1040395,0,0,1,6593.52184095337,386012.309077452,2,1.14866898842156,2,TRUE,0,1,2,2,2,0,1,0,2,1,1,0,1,5.32153773559445,0.212246625379313,2.38494883172317,0
