"","eventID","caseID","eventType","eventTime","variable","value"
"12512","CALL.6.3748",6,"Call Received",2013-02-20 09:23:17,"Occurance","1"
"12513","CALL.6.3749",6,"Call Received",2013-02-20 15:09:49,"Occurance","1"
"12514","CALL.6.3750",6,"Call Received",2013-02-20 18:59:25,"Occurance","1"
"12515","CALL.6.3751",6,"Call Received",2013-02-20 19:55:35,"Occurance","1"
"12516","CALL.6.3752",6,"Call Received",2013-02-20 22:51:36,"Occurance","1"
"12517","CALL.6.3753",6,"Call Received",2013-02-22 07:58:06,"Occurance","1"
"12518","CALL.6.3754",6,"Call Received",2013-02-22 10:23:22,"Occurance","1"
"12519","CALL.6.3755",6,"Call Received",2013-02-22 19:11:43,"Occurance","1"
"12520","CALL.6.3756",6,"Call Received",2013-02-22 20:44:13,"Occurance","1"
"12521","CALL.6.3757",6,"Call Received",2013-02-23 05:25:33,"Occurance","1"
"12522","CALL.6.3758",6,"Call Received",2013-02-23 18:00:07,"Occurance","1"
"12523","CALL.6.3759",6,"Call Received",2013-02-23 20:07:34,"Occurance","1"
"12524","CALL.6.3760",6,"Call Received",2013-02-24 07:33:47,"Occurance","1"
"12525","CALL.6.3761",6,"Call Received",2013-02-24 08:09:26,"Occurance","1"
"12526","CALL.6.3762",6,"Call Received",2013-02-24 13:15:32,"Occurance","1"
"12527","CALL.6.3763",6,"Call Received",2013-02-25 03:56:26,"Occurance","1"
"12528","CALL.6.3764",6,"Call Received",2013-02-25 06:53:49,"Occurance","1"
"12529","CALL.6.3765",6,"Call Received",2013-02-26 05:34:59,"Occurance","1"
"12530","CALL.6.3766",6,"Call Received",2013-02-26 07:14:01,"Occurance","1"
"12531","CALL.6.3767",6,"Call Received",2013-02-26 10:21:13,"Occurance","1"
"12532","CALL.6.3768",6,"Call Received",2013-02-26 11:15:19,"Occurance","1"
"12533","CALL.6.3769",6,"Call Received",2013-02-26 14:13:54,"Occurance","1"
"12534","CALL.6.3770",6,"Call Received",2013-02-27 03:52:13,"Occurance","1"
"12535","CALL.6.3771",6,"Call Received",2013-02-27 20:45:49,"Occurance","1"
"12536","CALL.6.3772",6,"Call Received",2013-02-28 00:43:25,"Occurance","1"
"12537","CALL.6.3773",6,"Call Received",2013-02-28 17:21:28,"Occurance","1"
"12538","CALL.6.3774",6,"Call Received",2013-03-01 03:54:32,"Occurance","1"
"12539","CALL.6.3775",6,"Call Received",2013-03-02 07:25:34,"Occurance","1"
"12540","CALL.6.3776",6,"Call Received",2013-03-02 11:06:57,"Occurance","1"
"12541","CALL.6.3777",6,"Call Received",2013-03-02 11:55:14,"Occurance","1"
"12542","CALL.6.3778",6,"Call Received",2013-03-02 18:57:42,"Occurance","1"
"12543","CALL.6.3779",6,"Call Received",2013-03-03 06:00:35,"Occurance","1"
"12544","CALL.6.3780",6,"Call Received",2013-03-03 09:02:48,"Occurance","1"
"12545","CALL.6.3781",6,"Call Received",2013-03-03 11:57:41,"Occurance","1"
"12546","CALL.6.3782",6,"Call Received",2013-03-04 04:38:12,"Occurance","1"
"12547","CALL.6.3783",6,"Call Received",2013-03-04 08:35:40,"Occurance","1"
"12548","CALL.6.3784",6,"Call Received",2013-03-04 13:31:22,"Occurance","1"
"12549","CALL.6.3785",6,"Call Received",2013-03-04 17:12:33,"Occurance","1"
"12550","CALL.6.3786",6,"Call Received",2013-03-04 19:42:44,"Occurance","1"
"12551","CALL.6.3787",6,"Call Received",2013-03-05 00:36:52,"Occurance","1"
"12552","CALL.6.3788",6,"Call Received",2013-03-05 09:18:23,"Occurance","1"
"12553","CALL.6.3789",6,"Call Received",2013-03-05 11:55:38,"Occurance","1"
"12554","CALL.6.3790",6,"Call Received",2013-03-05 15:42:21,"Occurance","1"
"12555","CALL.6.3791",6,"Call Received",2013-03-06 01:20:29,"Occurance","1"
"12556","CALL.6.3792",6,"Call Received",2013-03-07 08:21:37,"Occurance","1"
"12557","CALL.6.3793",6,"Call Received",2013-03-07 08:30:18,"Occurance","1"
"12558","CALL.6.3794",6,"Call Received",2013-03-08 05:19:23,"Occurance","1"
"12559","CALL.6.3795",6,"Call Received",2013-03-08 22:49:44,"Occurance","1"
"12560","CALL.6.3796",6,"Call Received",2013-03-08 23:40:19,"Occurance","1"
"12561","CALL.6.3797",6,"Call Received",2013-03-08 23:43:49,"Occurance","1"
"12562","CALL.6.3798",6,"Call Received",2013-03-09 01:28:40,"Occurance","1"
"12563","CALL.6.3799",6,"Call Received",2013-03-09 07:44:19,"Occurance","1"
"12564","CALL.6.3800",6,"Call Received",2013-03-09 09:53:34,"Occurance","1"
"12565","CALL.6.3801",6,"Call Received",2013-03-09 11:56:10,"Occurance","1"
"12566","CALL.6.3802",6,"Call Received",2013-03-09 12:26:02,"Occurance","1"
"12567","CALL.6.3803",6,"Call Received",2013-03-10 04:03:57,"Occurance","1"
"12568","CALL.6.3804",6,"Call Received",2013-03-10 07:14:37,"Occurance","1"
"12569","CALL.6.3805",6,"Call Received",2013-03-10 07:21:18,"Occurance","1"
"12570","CALL.6.3806",6,"Call Received",2013-03-10 09:38:03,"Occurance","1"
"12571","CALL.6.3807",6,"Call Received",2013-03-10 10:46:06,"Occurance","1"
"12572","CALL.6.3808",6,"Call Received",2013-03-10 13:04:09,"Occurance","1"
"12573","CALL.6.3809",6,"Call Received",2013-03-10 14:39:43,"Occurance","1"
"12574","CALL.6.3810",6,"Call Received",2013-03-10 18:57:49,"Occurance","1"
"12575","CALL.6.3811",6,"Call Received",2013-03-11 03:30:10,"Occurance","1"
"12576","CALL.6.3812",6,"Call Received",2013-03-11 09:05:53,"Occurance","1"
"12577","CALL.6.3813",6,"Call Received",2013-03-11 09:46:00,"Occurance","1"
"12578","CALL.6.3814",6,"Call Received",2013-03-11 17:33:18,"Occurance","1"
"12579","CALL.6.3815",6,"Call Received",2013-03-11 20:53:51,"Occurance","1"
"12580","CALL.6.3816",6,"Call Received",2013-03-12 00:16:15,"Occurance","1"
"12581","CALL.6.3817",6,"Call Received",2013-03-12 00:49:25,"Occurance","1"
"12582","CALL.6.3818",6,"Call Received",2013-03-12 22:19:37,"Occurance","1"
"12583","CALL.6.3819",6,"Call Received",2013-03-12 22:26:13,"Occurance","1"
"12584","CALL.6.3820",6,"Call Received",2013-03-13 04:56:47,"Occurance","1"
"12585","CALL.6.3821",6,"Call Received",2013-03-13 05:12:16,"Occurance","1"
"12586","CALL.6.3822",6,"Call Received",2013-03-13 06:13:51,"Occurance","1"
"12587","CALL.6.3823",6,"Call Received",2013-03-13 07:15:32,"Occurance","1"
"12588","CALL.6.3824",6,"Call Received",2013-03-13 12:17:58,"Occurance","1"
"12589","CALL.6.3825",6,"Call Received",2013-03-13 17:04:19,"Occurance","1"
"12590","CALL.6.3826",6,"Call Received",2013-03-13 19:37:21,"Occurance","1"
"12591","CALL.6.3827",6,"Call Received",2013-03-13 22:09:12,"Occurance","1"
"12592","CALL.6.3828",6,"Call Received",2013-03-14 10:30:25,"Occurance","1"
"12593","CALL.6.3829",6,"Call Received",2013-03-14 22:07:58,"Occurance","1"
"12594","CALL.6.3830",6,"Call Received",2013-03-15 05:39:21,"Occurance","1"
"12595","CALL.6.3831",6,"Call Received",2013-03-15 06:34:21,"Occurance","1"
"12596","CALL.6.3832",6,"Call Received",2013-03-15 08:37:01,"Occurance","1"
"12597","CALL.6.3833",6,"Call Received",2013-03-15 11:33:23,"Occurance","1"
"12598","CALL.6.3834",6,"Call Received",2013-03-15 18:36:17,"Occurance","1"
"12599","CALL.6.3835",6,"Call Received",2013-03-15 22:09:33,"Occurance","1"
"12600","CALL.6.3836",6,"Call Received",2013-03-16 00:42:16,"Occurance","1"
"12601","CALL.6.3837",6,"Call Received",2013-03-16 10:01:27,"Occurance","1"
"12602","CALL.6.3838",6,"Call Received",2013-03-16 16:36:20,"Occurance","1"
"12603","CALL.6.3839",6,"Call Received",2013-03-17 01:44:10,"Occurance","1"
"12604","CALL.6.3840",6,"Call Received",2013-03-17 02:56:40,"Occurance","1"
"12605","CALL.6.3841",6,"Call Received",2013-03-17 03:27:37,"Occurance","1"
"12606","CALL.6.3842",6,"Call Received",2013-03-17 07:47:02,"Occurance","1"
"12607","CALL.6.3843",6,"Call Received",2013-03-17 10:09:19,"Occurance","1"
"12608","CALL.6.3844",6,"Call Received",2013-03-17 14:09:08,"Occurance","1"
"12609","CALL.6.3845",6,"Call Received",2013-03-17 16:08:03,"Occurance","1"
"12610","CALL.6.3846",6,"Call Received",2013-03-17 18:32:19,"Occurance","1"
"12611","CALL.6.3847",6,"Call Received",2013-03-17 18:40:26,"Occurance","1"
"12612","CALL.6.3848",6,"Call Received",2013-03-17 19:48:51,"Occurance","1"
"12613","CALL.6.3849",6,"Call Received",2013-03-17 23:04:52,"Occurance","1"
"12614","CALL.6.3850",6,"Call Received",2013-03-18 15:13:46,"Occurance","1"
"12615","CALL.6.3851",6,"Call Received",2013-03-18 15:38:23,"Occurance","1"
"12616","CALL.6.3852",6,"Call Received",2013-03-19 05:21:04,"Occurance","1"
"12617","CALL.6.3853",6,"Call Received",2013-03-19 09:21:00,"Occurance","1"
"12618","CALL.6.3854",6,"Call Received",2013-03-19 14:53:13,"Occurance","1"
"12619","CALL.6.3855",6,"Call Received",2013-03-19 15:47:13,"Occurance","1"
"12620","CALL.6.3856",6,"Call Received",2013-03-19 17:30:33,"Occurance","1"
"12621","CALL.6.3857",6,"Call Received",2013-03-19 20:39:29,"Occurance","1"
"12622","CALL.6.3858",6,"Call Received",2013-03-19 21:54:52,"Occurance","1"
"12623","CALL.6.3859",6,"Call Received",2013-03-20 07:18:00,"Occurance","1"
"12624","CALL.6.3860",6,"Call Received",2013-03-20 12:29:40,"Occurance","1"
"12625","CALL.6.3861",6,"Call Received",2013-03-20 14:02:34,"Occurance","1"
"12626","CALL.6.3862",6,"Call Received",2013-03-20 20:45:10,"Occurance","1"
"12627","CALL.6.3863",6,"Call Received",2013-03-21 08:40:11,"Occurance","1"
"12628","CALL.6.3864",6,"Call Received",2013-03-21 16:34:15,"Occurance","1"
"12629","CALL.6.3865",6,"Call Received",2013-03-22 00:02:08,"Occurance","1"
"12630","CALL.6.3866",6,"Call Received",2013-03-22 05:16:11,"Occurance","1"
"12631","CALL.6.3867",6,"Call Received",2013-03-22 06:04:18,"Occurance","1"
"12632","CALL.6.3868",6,"Call Received",2013-03-22 07:50:25,"Occurance","1"
"12633","CALL.6.3869",6,"Call Received",2013-03-22 17:55:32,"Occurance","1"
"12634","CALL.6.3870",6,"Call Received",2013-03-22 20:32:36,"Occurance","1"
"12635","CALL.6.3871",6,"Call Received",2013-03-22 21:56:18,"Occurance","1"
"12636","CALL.6.3872",6,"Call Received",2013-03-22 23:28:00,"Occurance","1"
"12637","CALL.6.3873",6,"Call Received",2013-03-23 00:52:42,"Occurance","1"
"12638","CALL.6.3874",6,"Call Received",2013-03-23 01:55:15,"Occurance","1"
"12639","CALL.6.3875",6,"Call Received",2013-03-23 03:58:10,"Occurance","1"
"12640","CALL.6.3876",6,"Call Received",2013-03-23 05:16:49,"Occurance","1"
"12641","CALL.6.3877",6,"Call Received",2013-03-23 05:50:24,"Occurance","1"
"12642","CALL.6.3878",6,"Call Received",2013-03-23 10:07:43,"Occurance","1"
"12643","CALL.6.3879",6,"Call Received",2013-03-23 19:36:36,"Occurance","1"
"12644","CALL.6.3880",6,"Call Received",2013-03-23 21:13:29,"Occurance","1"
"12645","CALL.6.3881",6,"Call Received",2013-03-24 00:29:46,"Occurance","1"
"12646","CALL.6.3882",6,"Call Received",2013-03-24 01:27:46,"Occurance","1"
"12647","CALL.6.3883",6,"Call Received",2013-03-24 02:32:50,"Occurance","1"
"12648","CALL.6.3884",6,"Call Received",2013-03-24 05:50:18,"Occurance","1"
"12649","CALL.6.3885",6,"Call Received",2013-03-24 06:26:30,"Occurance","1"
"12650","CALL.6.3886",6,"Call Received",2013-03-24 15:26:03,"Occurance","1"
"12651","CALL.6.3887",6,"Call Received",2013-03-24 17:40:29,"Occurance","1"
"12652","CALL.6.3888",6,"Call Received",2013-03-24 20:41:43,"Occurance","1"
"12653","CALL.6.3889",6,"Call Received",2013-03-24 22:51:55,"Occurance","1"
"12654","CALL.6.3890",6,"Call Received",2013-03-25 11:18:43,"Occurance","1"
"12655","CALL.6.3891",6,"Call Received",2013-03-25 14:40:33,"Occurance","1"
"12656","CALL.6.3892",6,"Call Received",2013-03-25 16:40:59,"Occurance","1"
"12657","CALL.6.3893",6,"Call Received",2013-03-25 16:54:52,"Occurance","1"
"12658","CALL.6.3894",6,"Call Received",2013-03-26 07:57:56,"Occurance","1"
"12659","CALL.6.3895",6,"Call Received",2013-03-26 14:15:57,"Occurance","1"
"12660","CALL.6.3896",6,"Call Received",2013-03-27 10:43:40,"Occurance","1"
"12661","CALL.6.3897",6,"Call Received",2013-03-27 12:12:52,"Occurance","1"
"12662","CALL.6.3898",6,"Call Received",2013-03-27 13:51:55,"Occurance","1"
"12663","CALL.6.3899",6,"Call Received",2013-03-27 23:21:09,"Occurance","1"
"12664","CALL.6.3900",6,"Call Received",2013-03-27 23:44:41,"Occurance","1"
"12665","CALL.6.3901",6,"Call Received",2013-03-28 11:29:37,"Occurance","1"
"12666","CALL.6.3902",6,"Call Received",2013-03-28 13:10:01,"Occurance","1"
"12667","CALL.6.3903",6,"Call Received",2013-03-28 17:30:50,"Occurance","1"
"12668","CALL.6.3904",6,"Call Received",2013-03-28 19:13:07,"Occurance","1"
"12669","CALL.6.3905",6,"Call Received",2013-03-28 20:02:21,"Occurance","1"
"12670","CALL.6.3906",6,"Call Received",2013-03-29 19:09:37,"Occurance","1"
"12671","CALL.6.3907",6,"Call Received",2013-03-30 07:54:49,"Occurance","1"
"12672","CALL.6.3908",6,"Call Received",2013-03-30 13:39:02,"Occurance","1"
"12673","CALL.6.3909",6,"Call Received",2013-03-30 23:15:07,"Occurance","1"
"12674","CALL.6.3910",6,"Call Received",2013-03-30 23:45:52,"Occurance","1"
"12675","CALL.6.3911",6,"Call Received",2013-03-31 08:27:45,"Occurance","1"
"12676","CALL.6.3912",6,"Call Received",2013-04-01 00:07:23,"Occurance","1"
"12677","CALL.6.3913",6,"Call Received",2013-04-01 03:32:47,"Occurance","1"
"12678","CALL.6.3914",6,"Call Received",2013-04-01 07:00:38,"Occurance","1"
"12679","CALL.6.3915",6,"Call Received",2013-04-01 07:25:14,"Occurance","1"
"12680","CALL.6.3916",6,"Call Received",2013-04-01 08:11:01,"Occurance","1"
"12681","CALL.6.3917",6,"Call Received",2013-04-01 12:45:19,"Occurance","1"
"12682","CALL.6.3918",6,"Call Received",2013-04-01 23:46:08,"Occurance","1"
"12683","CALL.6.3919",6,"Call Received",2013-04-02 03:03:15,"Occurance","1"
"12684","CALL.6.3920",6,"Call Received",2013-04-02 08:36:42,"Occurance","1"
"12685","CALL.6.3921",6,"Call Received",2013-04-02 09:03:41,"Occurance","1"
"12686","CALL.6.3922",6,"Call Received",2013-04-02 14:26:38,"Occurance","1"
"12687","CALL.6.3923",6,"Call Received",2013-04-02 17:37:30,"Occurance","1"
"12688","CALL.6.3924",6,"Call Received",2013-04-03 03:28:35,"Occurance","1"
"12689","CALL.6.3925",6,"Call Received",2013-04-03 09:11:57,"Occurance","1"
"12690","CALL.6.3926",6,"Call Received",2013-04-03 16:14:13,"Occurance","1"
"12691","CALL.6.3927",6,"Call Received",2013-04-03 20:41:34,"Occurance","1"
"12692","CALL.6.3928",6,"Call Received",2013-04-04 03:09:23,"Occurance","1"
"12693","CALL.6.3929",6,"Call Received",2013-04-04 05:33:20,"Occurance","1"
"12694","CALL.6.3930",6,"Call Received",2013-04-04 12:31:05,"Occurance","1"
"12695","CALL.6.3931",6,"Call Received",2013-04-04 15:15:46,"Occurance","1"
"12696","CALL.6.3932",6,"Call Received",2013-04-05 06:12:35,"Occurance","1"
"12697","CALL.6.3933",6,"Call Received",2013-04-05 09:19:48,"Occurance","1"
"12698","CALL.6.3934",6,"Call Received",2013-04-05 10:09:39,"Occurance","1"
"12699","CALL.6.3935",6,"Call Received",2013-04-05 20:25:13,"Occurance","1"
"12700","CALL.6.3936",6,"Call Received",2013-04-06 02:36:45,"Occurance","1"
"12701","CALL.6.3937",6,"Call Received",2013-04-06 08:48:44,"Occurance","1"
"12702","CALL.6.3938",6,"Call Received",2013-04-06 10:50:00,"Occurance","1"
"12703","CALL.6.3939",6,"Call Received",2013-04-06 13:23:32,"Occurance","1"
"12704","CALL.6.3940",6,"Call Received",2013-04-06 21:47:00,"Occurance","1"
"12705","CALL.6.3941",6,"Call Received",2013-04-07 08:44:21,"Occurance","1"
"12706","CALL.6.3942",6,"Call Received",2013-04-07 15:33:06,"Occurance","1"
"12707","CALL.6.3943",6,"Call Received",2013-04-07 18:45:38,"Occurance","1"
"12708","CALL.6.3944",6,"Call Received",2013-04-07 22:13:28,"Occurance","1"
"12709","CALL.6.3945",6,"Call Received",2013-04-08 04:35:09,"Occurance","1"
"12710","CALL.6.3946",6,"Call Received",2013-04-08 09:46:23,"Occurance","1"
"12711","CALL.6.3947",6,"Call Received",2013-04-08 20:41:09,"Occurance","1"
"12712","CALL.6.3948",6,"Call Received",2013-04-09 01:34:32,"Occurance","1"
"12713","CALL.6.3949",6,"Call Received",2013-04-09 02:02:27,"Occurance","1"
"12714","CALL.6.3950",6,"Call Received",2013-04-09 05:39:45,"Occurance","1"
"12715","CALL.6.3951",6,"Call Received",2013-04-09 07:13:29,"Occurance","1"
"12716","CALL.6.3952",6,"Call Received",2013-04-09 19:12:06,"Occurance","1"
"12717","CALL.6.3953",6,"Call Received",2013-04-10 04:51:23,"Occurance","1"
"12718","CALL.6.3954",6,"Call Received",2013-04-10 12:34:39,"Occurance","1"
"12719","CALL.6.3955",6,"Call Received",2013-04-10 18:52:11,"Occurance","1"
"12720","CALL.6.3956",6,"Call Received",2013-04-10 22:15:34,"Occurance","1"
"12721","CALL.6.3957",6,"Call Received",2013-04-10 23:05:04,"Occurance","1"
"12722","CALL.6.3958",6,"Call Received",2013-04-11 02:39:43,"Occurance","1"
"12723","CALL.6.3959",6,"Call Received",2013-04-11 03:07:14,"Occurance","1"
"12724","CALL.6.3960",6,"Call Received",2013-04-11 09:58:59,"Occurance","1"
"12725","CALL.6.3961",6,"Call Received",2013-04-11 11:30:43,"Occurance","1"
"12726","CALL.6.3962",6,"Call Received",2013-04-11 13:34:49,"Occurance","1"
"12727","CALL.6.3963",6,"Call Received",2013-04-12 04:42:31,"Occurance","1"
"12728","CALL.6.3964",6,"Call Received",2013-04-13 06:28:33,"Occurance","1"
"12729","CALL.6.3965",6,"Call Received",2013-04-13 11:20:55,"Occurance","1"
"12730","CALL.6.3966",6,"Call Received",2013-04-14 03:43:33,"Occurance","1"
"12731","CALL.6.3967",6,"Call Received",2013-04-14 16:04:46,"Occurance","1"
"12732","CALL.6.3968",6,"Call Received",2013-04-14 16:58:28,"Occurance","1"
"12733","CALL.6.3969",6,"Call Received",2013-04-14 17:36:56,"Occurance","1"
"12734","CALL.6.3970",6,"Call Received",2013-04-15 00:22:18,"Occurance","1"
"12735","CALL.6.3971",6,"Call Received",2013-04-15 01:30:41,"Occurance","1"
"12736","CALL.6.3972",6,"Call Received",2013-04-15 12:00:51,"Occurance","1"
"12737","CALL.6.3973",6,"Call Received",2013-04-15 15:24:10,"Occurance","1"
"12738","CALL.6.3974",6,"Call Received",2013-04-15 20:25:59,"Occurance","1"
"12739","CALL.6.3975",6,"Call Received",2013-04-15 22:59:55,"Occurance","1"
"12740","CALL.6.3976",6,"Call Received",2013-04-16 00:17:10,"Occurance","1"
"12741","CALL.6.3977",6,"Call Received",2013-04-16 05:50:28,"Occurance","1"
"12742","CALL.6.3978",6,"Call Received",2013-04-16 23:59:28,"Occurance","1"
"12743","CALL.6.3979",6,"Call Received",2013-04-17 06:09:52,"Occurance","1"
"12744","CALL.6.3980",6,"Call Received",2013-04-17 16:08:26,"Occurance","1"
"12745","CALL.6.3981",6,"Call Received",2013-04-18 01:19:22,"Occurance","1"
"12746","CALL.6.3982",6,"Call Received",2013-04-18 04:35:22,"Occurance","1"
"12747","CALL.6.3983",6,"Call Received",2013-04-18 06:48:20,"Occurance","1"
"12748","CALL.6.3984",6,"Call Received",2013-04-18 20:21:29,"Occurance","1"
"12749","CALL.6.3985",6,"Call Received",2013-04-19 05:51:41,"Occurance","1"
"12750","CALL.6.3986",6,"Call Received",2013-04-19 06:38:24,"Occurance","1"
"12751","CALL.6.3987",6,"Call Received",2013-04-19 11:08:00,"Occurance","1"
"12752","CALL.6.3988",6,"Call Received",2013-04-19 11:47:10,"Occurance","1"
"12753","CALL.6.3989",6,"Call Received",2013-04-19 13:02:31,"Occurance","1"
"12754","CALL.6.3990",6,"Call Received",2013-04-19 16:38:55,"Occurance","1"
"12755","CALL.6.3991",6,"Call Received",2013-04-20 11:38:29,"Occurance","1"
"12756","CALL.6.3992",6,"Call Received",2013-04-21 05:21:34,"Occurance","1"
"12757","CALL.6.3993",6,"Call Received",2013-04-21 06:24:01,"Occurance","1"
"12758","CALL.6.3994",6,"Call Received",2013-04-21 11:06:14,"Occurance","1"
"12759","CALL.6.3995",6,"Call Received",2013-04-22 05:28:04,"Occurance","1"
"12760","CALL.6.3996",6,"Call Received",2013-04-22 07:04:09,"Occurance","1"
"12761","CALL.6.3997",6,"Call Received",2013-04-22 07:40:56,"Occurance","1"
"12762","CALL.6.3998",6,"Call Received",2013-04-22 11:49:46,"Occurance","1"
"12763","CALL.6.3999",6,"Call Received",2013-04-22 12:31:42,"Occurance","1"
"12764","CALL.6.4000",6,"Call Received",2013-04-22 14:07:50,"Occurance","1"
"12765","CALL.6.4001",6,"Call Received",2013-04-22 14:33:54,"Occurance","1"
"12766","CALL.6.4002",6,"Call Received",2013-04-22 17:44:36,"Occurance","1"
"12767","CALL.6.4003",6,"Call Received",2013-04-22 21:51:15,"Occurance","1"
"12768","CALL.6.4004",6,"Call Received",2013-04-23 14:47:21,"Occurance","1"
"12769","CALL.6.4005",6,"Call Received",2013-04-23 18:32:51,"Occurance","1"
"12770","CALL.6.4006",6,"Call Received",2013-04-23 22:41:03,"Occurance","1"
"12771","CALL.6.4007",6,"Call Received",2013-04-24 16:24:03,"Occurance","1"
"12772","CALL.6.4008",6,"Call Received",2013-04-24 17:36:19,"Occurance","1"
"12773","CALL.6.4009",6,"Call Received",2013-04-25 02:21:52,"Occurance","1"
"12774","CALL.6.4010",6,"Call Received",2013-04-25 02:58:07,"Occurance","1"
"12775","CALL.6.4011",6,"Call Received",2013-04-25 12:27:19,"Occurance","1"
"12776","CALL.6.4012",6,"Call Received",2013-04-25 12:43:03,"Occurance","1"
"12777","CALL.6.4013",6,"Call Received",2013-04-25 14:51:43,"Occurance","1"
"12778","CALL.6.4014",6,"Call Received",2013-04-25 15:17:55,"Occurance","1"
"12779","CALL.6.4015",6,"Call Received",2013-04-25 18:13:29,"Occurance","1"
"12780","CALL.6.4016",6,"Call Received",2013-04-25 21:06:56,"Occurance","1"
"12781","CALL.6.4017",6,"Call Received",2013-04-26 16:51:01,"Occurance","1"
"12782","CALL.6.4018",6,"Call Received",2013-04-27 09:27:00,"Occurance","1"
"12783","CALL.6.4019",6,"Call Received",2013-04-27 11:14:44,"Occurance","1"
"12784","CALL.6.4020",6,"Call Received",2013-04-27 15:04:53,"Occurance","1"
"12785","CALL.6.4021",6,"Call Received",2013-04-27 15:16:54,"Occurance","1"
"12786","CALL.6.4022",6,"Call Received",2013-04-27 16:37:05,"Occurance","1"
"12787","CALL.6.4023",6,"Call Received",2013-04-27 23:30:54,"Occurance","1"
"12788","CALL.6.4024",6,"Call Received",2013-04-28 06:37:42,"Occurance","1"
"12789","CALL.6.4025",6,"Call Received",2013-04-28 16:40:11,"Occurance","1"
"12790","CALL.6.4026",6,"Call Received",2013-04-28 18:52:39,"Occurance","1"
"12791","CALL.6.4027",6,"Call Received",2013-04-29 01:17:58,"Occurance","1"
"12792","CALL.6.4028",6,"Call Received",2013-04-29 23:14:32,"Occurance","1"
"12793","CALL.6.4029",6,"Call Received",2013-04-30 13:24:26,"Occurance","1"
"12794","CALL.6.4030",6,"Call Received",2013-04-30 20:18:25,"Occurance","1"
"12795","CALL.6.4031",6,"Call Received",2013-05-01 06:36:40,"Occurance","1"
"12796","CALL.6.4032",6,"Call Received",2013-05-01 10:56:36,"Occurance","1"
"12797","CALL.6.4033",6,"Call Received",2013-05-01 16:03:08,"Occurance","1"
"12798","CALL.6.4034",6,"Call Received",2013-05-01 20:35:59,"Occurance","1"
"12799","CALL.6.4035",6,"Call Received",2013-05-01 23:00:18,"Occurance","1"
"12800","CALL.6.4036",6,"Call Received",2013-05-01 23:44:32,"Occurance","1"
"12801","CALL.6.4037",6,"Call Received",2013-05-02 07:17:38,"Occurance","1"
"12802","CALL.6.4038",6,"Call Received",2013-05-03 00:28:16,"Occurance","1"
"12803","CALL.6.4039",6,"Call Received",2013-05-03 08:17:00,"Occurance","1"
"12804","CALL.6.4040",6,"Call Received",2013-05-04 01:53:18,"Occurance","1"
"12805","CALL.6.4041",6,"Call Received",2013-05-04 03:12:11,"Occurance","1"
"12806","CALL.6.4042",6,"Call Received",2013-05-04 04:21:22,"Occurance","1"
"12807","CALL.6.4043",6,"Call Received",2013-05-05 01:56:25,"Occurance","1"
"12808","CALL.6.4044",6,"Call Received",2013-05-05 08:36:06,"Occurance","1"
"12809","CALL.6.4045",6,"Call Received",2013-05-05 12:09:00,"Occurance","1"
"12810","CALL.6.4046",6,"Call Received",2013-05-05 17:15:38,"Occurance","1"
"12811","CALL.6.4047",6,"Call Received",2013-05-06 10:35:05,"Occurance","1"
"12812","CALL.6.4048",6,"Call Received",2013-05-06 14:27:00,"Occurance","1"
"12813","CALL.6.4049",6,"Call Received",2013-05-07 05:09:14,"Occurance","1"
"12814","CALL.6.4050",6,"Call Received",2013-05-07 06:04:59,"Occurance","1"
"12815","CALL.6.4051",6,"Call Received",2013-05-07 12:03:17,"Occurance","1"
"12816","CALL.6.4052",6,"Call Received",2013-05-07 12:54:01,"Occurance","1"
"12817","CALL.6.4053",6,"Call Received",2013-05-07 13:23:07,"Occurance","1"
"12818","CALL.6.4054",6,"Call Received",2013-05-07 18:17:18,"Occurance","1"
"12819","CALL.6.4055",6,"Call Received",2013-05-08 01:40:57,"Occurance","1"
"12820","CALL.6.4056",6,"Call Received",2013-05-08 09:41:55,"Occurance","1"
"12821","CALL.6.4057",6,"Call Received",2013-05-08 10:32:20,"Occurance","1"
"12822","CALL.6.4058",6,"Call Received",2013-05-09 08:34:11,"Occurance","1"
"12823","CALL.6.4059",6,"Call Received",2013-05-09 09:12:26,"Occurance","1"
"12824","CALL.6.4060",6,"Call Received",2013-05-09 16:09:44,"Occurance","1"
"12825","CALL.6.4061",6,"Call Received",2013-05-10 08:18:11,"Occurance","1"
"12826","CALL.6.4062",6,"Call Received",2013-05-10 16:10:07,"Occurance","1"
"12827","CALL.6.4063",6,"Call Received",2013-05-10 22:19:29,"Occurance","1"
"12828","CALL.6.4064",6,"Call Received",2013-05-10 22:26:16,"Occurance","1"
"12829","CALL.6.4065",6,"Call Received",2013-05-11 00:56:53,"Occurance","1"
"12830","CALL.6.4066",6,"Call Received",2013-05-11 02:43:32,"Occurance","1"
"12831","CALL.6.4067",6,"Call Received",2013-05-11 03:25:09,"Occurance","1"
"12832","CALL.6.4068",6,"Call Received",2013-05-11 10:01:40,"Occurance","1"
"12833","CALL.6.4069",6,"Call Received",2013-05-11 13:27:21,"Occurance","1"
"12834","CALL.6.4070",6,"Call Received",2013-05-12 04:47:23,"Occurance","1"
"12835","CALL.6.4071",6,"Call Received",2013-05-12 12:32:57,"Occurance","1"
"12836","CALL.6.4072",6,"Call Received",2013-05-13 05:41:17,"Occurance","1"
